featureid	CR0118-D02	CR0119-D03	CR097-A1	CR098-A2	CR099-A3	CR1-A1	CR10-A10	CR100-A4	CR101-A5	CR102-A6	CR103-A7	CR104-A8	CR105-A9	CR106-A10	CR107-A11	CR108-A12	CR109-B1	CR11-A11	CR110-B2	CR111-B3	CR112-B4	CR113-B5	CR115-B7	CR116-B8	CR117-D01	CR12-A12	CR120-D04	CR121-D05	CR122-D06	CR123-D07	CR124-D08	CR125-D09	CR126-D10	CR127-D11	CR128-D12	CR129-E01	CR13-B1	CR130-E02	CR131-E03	CR132-E04	CR133-E05	CR134-E06	CR135-E07	CR136-E08	CR137-E09	CR138-E10	CR139-E11	CR14-B2	CR140-E12	CR141-F01	CR142-F02	CR15-B3	CR16-B4	CR17-B5	CR18-B6	CR19-B7	CR2-A2	CR20-B8	CR21-B9	CR22-B10	CR23-B11	CR24-B12	CR25-C1	CR26-C2	CR27-C3	CR28-C4	CR29-C5	CR3-A3	CR30-C6	CR31-C7	CR32-C8	CR33-C9	CR34-C10	CR35-C11	CR36-C12	CR37-D1	CR38-D2	CR39-D3	CR4-A4	CR40-D4	CR41-D5	CR42-D6	CR43-D7	CR44-D8	CR45-D9	CR46-D10	CR47-D11	CR48-D12	CR49-E1	CR5-A5	CR50-E2	CR51-E3	CR52-E4	CR53-E5	CR54-E6	CR55-E7	CR56-E8	CR57-E9	CR58-E10	CR59-E11	CR6-A6	CR60-E12	CR61-F1	CR62-F2	CR63-F3	CR64-F4	CR65-F5	CR66-F6	CR67-F7	CR68-F8	CR69-F9	CR7-A7	CR70-F10	CR71-F11	CR72-F12	CR73-G1	CR74-G2	CR75-G3	CR76-G4	CR78-G6	CR8-A8	CR80-G8	CR81-G9	CR82-G10	CR83-G11	CR84-G12	CR85-H1	CR86-H2	CR87-H3	CR88-H4	CR89-H5	CR9-A9	CR90-H6	CR91-H7	CR92-H8	CR93-H9	CR94-H10	CR95-H11	CR96-H12	Fe-BAL-1	Fe-BAL-10	Fe-BAL-11	Fe-BAL-2	Fe-BAL-3	Fe-BAL-4	Fe-BAL-5	Fe-BAL-6	Fe-BAL-7	Fe-BAL-8	Fe-BAL-9	Fe-BAL-Annie	Fe-BAL-Fluffy	Taxon
03c158e6ed853a96850767ccf0d0502b	0	0	184	3485	1021	70	3152	2029	1532	733	2667	3140	4263	409	3894	0	0	0	0	0	0	0	0	0	0	0	0	203	3	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	641	0	0	3335	0	0	0	546	0	0	951	0	0	97	0	0	0	981	0	0	2913	0	0	198	0	0	2072	3492	0	0	4004	0	0	2214	0	0	3613	0	0	0	2777	0	0	1009	0	0	227	0	0	0	217	0	0	0	0	0	1328	0	0	0	2467	0	0	314	0	0	1937	0	0	0	0	511	0	0	24	0	0	163	0	3	0	3559	0	0	4589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Alloprevotella;D_6__Prevotella sp. canine oral taxon 226
fa0135b2e0f5c3525f3c21b30aac233c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	477	15	0	0	3292	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271	0	0	0	3	0	0	0	0	0	11500	0	0	231	8	0	51	0	0	0	0	0	0	432	0	0	761	0	0	1442	0	0	8	80	0	0	976	0	0	193	0	0	0	2401	0	0	426	0	0	520	0	0	69	0	0	0	2452	0	0	682	0	0	12889	0	0	3	781	0	0	873	0	0	0	269	5401	0	0	336	0	0	8252	0	0	1889	0	0	0	4181	0	0	7716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Peptoniphilus
f565edad09a1be5e7141cecc66d06508	0	0	0	445	0	12	6549	0	470	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	0	2	204	0	0	0	1487	0	0	351	0	0	55	0	0	0	2630	0	0	2694	0	0	467	13	0	1230	8575	0	0	3057	11	0	3599	0	0	4671	0	0	0	1837	0	0	3023	0	0	325	0	0	0	494	0	0	0	0	0	4308	0	0	0	4385	0	0	1206	0	0	1577	0	0	0	0	862	0	0	83	0	0	244	0	0	0	9538	0	0	5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Moraxella;Ambiguous_taxa
8b80340fccbb20bbc0b06b52e5a279cd	0	0	0	0	0	0	0	8	0	0	0	3	4	0	0	12	7618	90	1546	2517	42	348	158	8800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	7589	0	0	77	0	0	0	0	0	0	1217	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	38	47	0	3	0	0	0	0	0	27185	3	0	0	2697	0	0	0	0	0	8	4	0	0	1483	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	1738	0	0	10	0	0	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	6	4	0	4	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Succinivibrionaceae;D_5__Anaerobiospirillum;Ambiguous_taxa
f35fbad258b55f751c5c8a0cd73139e8	0	0	0	0	0	0	0	0	0	0	94	0	0	0	13	0	0	0	0	0	2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6306	0	6	139	3474	0	0	0	0	27	0	0	0	0	0	0	0	107	0	0	88	0	25	470	0	0	9	2254	0	7	182	0	0	3	0	0	0	379	0	0	1651	0	0	2548	0	11	19	0	0	0	4999	0	0	10337	0	52	5956	0	0	0	285	0	0	1329	0	8	0	0	1960	0	0	1943	0	0	2756	0	0	7768	0	0	0	7035	0	24	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae
f2b8de8e7c312ec59bbd059cb3b88f3d	0	0	0	546	160	291	3074	1001	1145	460	553	1182	2020	151	85	0	0	23	0	0	0	0	0	0	0	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	1756	0	0	2280	0	17	0	257	0	0	920	0	0	162	0	0	0	758	8	3	940	0	0	297	0	0	2768	1892	0	0	2744	0	0	657	0	0	7795	0	0	0	4853	0	0	2377	0	0	596	0	0	0	1274	11	0	0	32	0	5174	0	0	0	4227	14	0	197	0	0	1896	0	0	0	0	1647	0	0	167	17	0	220	0	0	0	4217	0	0	2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__Conchiformibius
5628986b241ca72333c6251585d98271	0	0	192	820	808	106	1967	967	1825	433	2219	4253	1886	856	335	0	0	0	0	0	0	0	0	0	0	0	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	3638	0	0	0	153	0	0	521	0	0	0	0	0	0	2010	0	0	2753	0	0	143	0	0	1001	2448	0	0	5772	0	0	772	0	0	5329	0	0	0	1212	0	0	1465	0	0	224	0	0	0	186	0	0	0	0	0	2573	0	0	0	4377	0	0	420	0	0	988	0	0	0	0	1566	0	0	0	0	0	121	0	0	0	3244	0	0	3290	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pasteurellales;D_4__Pasteurellaceae;D_5__Frederiksenia;D_6__uncultured bacterium
df5f0064e38f1c8ecdf358bcf571a339	0	0	0	0	0	16307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3114	8	0	0	0	0	0	10863	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	12839	0	0	205	0	0	0	0	0	2968	0	0	0	0	0	0	0	0	0	0	0	0	0	14796	0	0	0	0	0	854	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium
d4bbe868fd1cbb004cf6fc3662ffa1eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4739	0	0	0	0	0	2758	0	0	34	1157	0	0	0	0	0	520	0	0	0	0	0	0	292	0	0	72	0	3	1704	0	0	0	2397	0	0	192	0	0	0	0	0	0	614	0	0	159	0	0	3620	0	0	75	0	0	0	2537	0	0	7670	0	0	4022	0	0	0	212	0	0	2885	0	0	0	0	2098	0	0	3612	0	0	3003	0	0	7934	0	0	0	5914	0	14	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Sutterella;Ambiguous_taxa
d4387479b751268e9179a9248216fe9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8079	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	275	0	0	489	0	0	0	0	0	0	6613	0	0	0	0	0	1516	0	0	0	0	0	0	0	0	0	2660	0	0	12382	0	0	0	0	0	0	9687	0	0	0	0	7646	0	0	585	0	0	385	0	0	2241	0	0	0	5303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Dialister
5adaae396d2fc53b0d8a3ed71b869e7f	0	0	5	0	0	0	0	0	3	0	12	15	0	8	0	385	2050	502	4619	1560	6441	4905	169	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	4	1303	0	0	4280	354	0	0	553	0	3	2698	27	7	0	0	0	0	4743	0	4	756	5	0	2120	0	0	0	2307	7	0	2917	0	12	52	0	0	1079	91	0	0	220	0	0	1448	0	0	3352	0	0	0	414	0	0	260	2	0	256	0	5	0	410	0	0	142	0	0	0	2220	1204	0	0	398	0	0	128	0	0	776	0	0	0	1414	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Coriobacteriaceae;D_5__Collinsella
2cbb290cf795f10c27248a4a5521625f	0	0	549	1828	898	98	4573	4177	1204	975	1806	1536	1371	633	4912	0	0	0	0	3	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	1053	0	0	0	634	0	0	235	0	0	77	0	0	0	964	0	0	681	0	0	216	0	0	2214	3054	0	0	5067	0	0	1683	0	0	807	0	0	0	4320	0	0	1851	0	0	70	0	0	0	191	0	0	0	0	0	495	0	0	0	2170	0	0	213	0	0	1256	0	0	0	0	1060	0	0	0	0	0	112	0	0	0	1423	7	0	2250	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Bergeyella;D_6__Bergeyella sp. B1-MC
28452295298195f7785989adde9401b3	0	0	1501	5571	191	189	4460	4055	4026	532	1396	1955	1687	548	8035	0	0	0	0	0	0	0	15	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	444	0	0	1189	0	0	0	681	0	0	109	0	0	55	0	0	0	390	0	0	1525	0	0	248	0	0	1804	996	0	0	1812	0	0	1151	0	0	936	0	0	0	2323	0	0	336	0	0	115	0	0	0	89	0	0	0	0	0	2603	0	0	0	1078	0	0	233	0	0	1014	0	0	0	0	338	0	0	30	0	0	166	0	0	0	2194	3	2	425	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium;D_6__Cytophaga sp. 0401 852
4eb1f27dd306b8edfe5aa03ddb70b187	0	0	272	1524	2303	52	1903	3109	2777	602	2758	2871	1526	586	8571	0	0	3	0	0	0	0	0	0	0	0	0	133	6	0	0	0	27	0	12	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	952	0	0	4741	0	0	0	476	0	0	363	0	0	43	0	0	0	1234	0	0	721	0	0	197	0	0	1804	3663	0	0	2361	0	0	1393	0	0	2575	0	0	0	931	0	0	989	0	0	45	0	2	0	100	0	0	0	0	0	778	0	0	8	1024	0	0	280	0	0	643	0	0	0	0	291	0	0	0	0	0	16	0	0	0	977	0	0	531	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas;D_6__Porphyromonas sp. feline oral taxon 110
22b3c70cdfb1714224e1bf8a6314bee9	0	0	3	11	0	4	0	17	0	0	0	0	0	2	3	256	56	2385	237	46	743	73	2735	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2561	0	0	0	0	15	2485	0	0	1940	2841	0	2	172	12	0	235	0	12	0	0	0	6	609	0	56	341	2	0	2473	150	0	0	722	12	6	336	0	9	485	0	0	264	3818	0	0	731	0	4	1157	0	8	69	0	0	10	5147	6	0	2174	0	0	8633	0	14	0	109	0	0	259	0	0	0	61	1053	0	0	197	0	5	1489	0	76	1942	0	0	0	2209	0	0	4068	0	0	0	0	0	0	3	0	0	0	3	3	2	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Finegoldia
34e07216eaf862049aedd21b8f284b28	0	18	167	1838	1088	93	1915	1293	2447	570	6321	3918	2898	291	1390	5	0	0	0	0	0	0	0	0	0	6	0	286	0	0	0	0	29	7	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	661	0	0	1568	0	0	0	444	0	0	261	0	0	46	0	0	0	2067	0	0	695	0	0	103	0	0	1434	2618	0	0	4857	0	0	679	0	0	2373	0	0	0	1398	0	0	1309	0	0	940	0	0	0	235	0	0	0	0	0	1887	0	0	0	953	0	0	220	0	0	685	0	0	0	0	676	0	0	36	0	0	239	0	0	0	2522	0	0	1323	0	19	0	0	0	0	0	0	0	0	0	7	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pasteurellales;D_4__Pasteurellaceae;D_5__Pasteurella
6e47c0c5aeb6def7e08e55a49ac5efd5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10345	0	0	0	2	11	0	0	9	0	0	0	10	6	0	0	0	0	0	410	0	0	0	72	0	0	861	0	4	0	0	0	0	786	0	0	877	0	4	634	0	4	0	0	0	0	0	0	0	498	0	0	11574	9	0	0	249	0	0	911	0	0	0	0	2679	0	0	344	0	5	636	0	0	13938	0	0	0	6058	0	0	2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Anaerococcus;D_6__anaerobic digester metagenome
045e26d5c858fcbcf34617f4e5ab467e	3	0	411	2839	1460	71	2258	2494	3041	1116	2778	1791	4519	286	11383	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	31	0	9	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	649	0	0	4609	0	0	0	493	0	0	124	0	0	38	0	0	0	695	0	0	419	0	0	98	0	0	1230	1458	0	0	1408	0	0	922	0	0	1143	0	0	0	184	0	0	759	0	0	25	0	0	0	48	0	0	0	0	0	651	0	0	0	969	0	0	203	0	0	347	0	0	0	0	227	0	0	0	0	0	0	0	4	0	1145	0	0	719	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;Ambiguous_taxa
37125fc6b7326af0e29ddb765d441528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	477	0	0	0	0	0	5942	0	40	0	0	0	0	0	0	0	3611	0	0	2191	0	0	0	4170	15	0	6135	0	13	0	0	0	893	1050	0	0	4763	0	0	12437	0	0	832	0	0	0	385	0	0	72	0	0	6	0	0	0	0	0	0	1463	0	0	0	0	235	0	0	1868	0	0	82	0	0	207	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium
5c7a7286d85ce3624c355804f5dc3a32	4311	0	0	0	0	0	0	0	0	0	0	100	192	0	0	0	0	0	0	0	0	0	0	0	0	0	327	1179	0	94	0	0	4007	413	439	0	0	288	0	0	0	2034	0	1080	0	0	0	0	8225	0	2708	0	0	0	0	26	0	0	335	0	0	0	85	0	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	67	0	0	0	83	0	0	1089	451	0	55	0	0	0	626	0	0	1095	0	0	0	0	0	440	447	2	1971	0	0	0	0	1485	2	793	697	125	0	0	95	3672	0	654	3	0	0	3220	0	0	510	0	0	232	0	0	0	0	2859	0	0	0	0	590	0	0	0	0	140	109	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Filobacterium;D_6__uncultured bacterium
fb79816a9c99bb38b68a91eef5ca4540	0	0	0	4	7	0	0	4	0	0	0	20	14	5	6	584	5516	789	0	1579	808	3746	1594	19336	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4058	137	3	31	6	0	0	0	0	4	2875	0	3	31	0	0	0	0	0	0	197	0	0	523	0	6	102	0	0	497	24	0	0	0	0	0	0	0	0	2438	0	0	0	840	0	0	212	0	3	90	4	0	0	1586	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	50	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	6	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Solobacterium
3602739b492b4172d0cbd9cf064b72a2	0	0	21	364	630	41	4111	525	2276	227	1792	1569	214	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	63	0	0	1342	0	0	0	51	0	0	169	0	0	30	0	0	0	551	0	0	776	0	0	131	0	0	1277	841	0	0	578	0	0	1515	0	0	2411	0	0	0	2864	0	0	1121	0	0	266	0	0	0	475	0	0	0	0	0	1809	0	0	0	1573	0	0	12	0	0	1252	0	0	0	0	843	0	0	33	0	0	72	0	0	0	1189	0	0	9976	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Cardiobacteriaceae;D_5__Cardiobacterium
b3597819ad00bcf1c2d3d236a8e28082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	3756	93	1996	4074	1217	5489	804	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	2099	0	0	4515	560	0	0	1516	63	0	1704	16	6	0	0	0	0	3419	0	0	475	0	0	152	0	0	0	309	0	0	501	0	0	0	0	0	399	63	0	0	556	0	0	2073	0	0	648	0	0	0	363	0	0	402	0	0	69	0	0	0	118	0	0	116	0	0	0	1536	605	0	0	340	0	0	141	0	0	250	0	0	0	532	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Megamonas
7a23c35cfb6b5f2bbb27838da1d53159	0	0	55	1570	1482	186	3130	1552	769	538	3161	2496	3669	43	76	0	19	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	11	0	2088	0	0	5214	0	0	0	228	0	0	150	0	0	0	0	0	0	21	0	0	186	0	0	38	0	0	1176	1020	0	0	357	13	0	77	0	0	2239	0	0	0	2744	0	0	934	0	0	147	0	0	0	404	0	0	0	0	0	2674	0	0	0	644	0	0	23	0	0	554	0	0	0	0	277	0	0	7	0	0	45	0	0	0	840	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium
be22632d5e3f6175707a3213d7a90ad2	0	0	0	8	0	0	0	9	0	0	0	7	5	6	3	1214	3071	192	1356	4006	1417	1548	1955	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	2642	0	0	4242	723	0	0	1479	54	0	455	0	0	0	0	0	0	1941	0	0	255	0	0	268	0	0	0	197	7	0	1488	0	0	16	0	0	261	129	0	0	287	0	3	393	0	0	404	0	0	8	1157	0	0	772	0	0	67	5	0	9	22	0	0	116	0	0	0	1495	375	0	0	474	0	0	360	0	0	1381	0	0	0	567	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Dialister;D_6__uncultured bacterium
3b56ad3ebd8b8294738a03d6a5edfd19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	8420	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23389	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	376	0	0	69	0	0	1690	0	0	0	3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Anaerococcus;D_6__anaerobic digester metagenome
d2ed5fe0443294c72f4a4dd352e80e8c	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2767	240	1511	664	56	276	7	1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	22	0	0	1774	158	0	0	2260	97	0	501	0	0	0	0	0	7	332	0	0	426	0	0	5217	0	0	0	168	0	0	416	0	0	2420	0	0	998	156	0	0	1023	0	0	741	0	0	4647	0	0	0	1110	0	0	404	0	0	47	0	0	0	1864	0	0	841	0	0	0	626	136	0	9	5538	0	0	20	0	0	605	0	0	0	241	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides
820f6693f569e339f183638cd73a7fe6	5	14	6	137	21	0	0	38	12	6	11	11	12	26	11	607	89	489	878	2	701	130	1799	3	9	0	0	0	0	0	0	0	4	0	6	3	0	10	0	2	0	6	0	2	0	5	0	911	0	2	8	7	16	516	0	0	541	2132	3	3	135	11	0	68	3	0	0	0	0	11	86	0	22	61	0	0	2800	0	15	5	63	0	0	287	0	0	827	4	7	118	8384	0	6	1787	0	17	815	0	7	16	10	3	14	1661	5	0	581	0	0	4264	11	18	0	123	0	5	2537	0	0	0	7	1813	0	0	75	0	6	84	0	134	1140	0	0	0	576	0	8	2498	0	12	0	0	15	11	10	13	14	27	9	7	8	4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Lawsonella
787907f3004ac0cefcf537a1ecb31822	0	0	15	364	302	7	2753	439	701	99	467	1320	891	37	95	0	0	0	0	0	0	0	0	0	0	0	0	592	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	347	0	0	0	135	0	0	81	0	0	23	0	0	0	1800	0	0	430	0	0	89	0	0	548	2747	0	0	4624	0	0	835	0	0	1408	0	0	0	3198	0	0	907	0	0	505	0	0	0	233	0	0	0	0	0	2621	4	0	0	2100	0	0	179	0	0	431	0	0	0	0	589	0	0	31	0	0	98	0	0	0	2672	0	0	4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Dielma;D_6__uncultured bacterium
ec010f43a65e9a7b30aa3ad98c6a2f90	0	0	18	203	58	57	1296	381	289	345	716	615	982	27	67	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	1665	0	0	0	240	8	0	226	0	0	220	0	0	0	602	0	0	1667	0	0	300	0	0	1537	1928	0	0	1340	6	0	1510	0	0	852	0	0	0	2938	0	0	706	0	0	116	0	0	0	203	0	0	0	0	0	1399	0	0	0	4169	0	0	24	0	0	3121	0	9	6	0	2844	0	0	60	0	0	140	0	0	0	2111	0	0	3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__Conchiformibius
